J1,J2,J3,J4,J5,J6
0.2463348656892776,0.9617776274681092,-0.9926352500915528,-0.2497613131999969,0.0610868148505687,-0.125
0.2370577305555343,0.8636180758476257,-1.53504478931427,-0.4264318943023681,0.0698722004890441,-0.125
0.154824286699295,0.5656138062477112,-0.8134057521820068,-0.1775610744953155,0.0377303585410118,-0.125
0.3839437961578369,1.112061858177185,-0.9030205011367798,-0.2038855999708175,0.1175616681575775,-0.125
0.3661218583583832,0.8108223676681519,-0.5424247980117798,-0.1316853612661361,0.0610868148505687,-0.125
0.3661218583583832,1.41397225856781,-1.53504478931427,-0.2442379742860794,0.0323869325220584,-0.125
0.1468898802995681,0.7013247609138489,-0.7216542959213257,-0.476584792137146,0.0883735045790672,-0.125
0.1501857191324234,1.4968875646591189,-1.355815291404724,-0.1792534589767456,0.2121128588914871,-0.125
0.1617821305990219,1.5273761749267578,-0.5424247980117798,-0.3355652391910553,0.1751102358102798,-0.125
0.4295971095561981,1.8597753047943115,-0.9944047927856444,-0.4706885814666748,0.1703420132398605,-0.125
0.4295971095561981,0.9883599877357484,-1.5385838747024536,-0.3323602378368377,0.1547130942344665,-0.125
0.2744073569774627,0.6488981246948242,-1.8970428705215447,-0.2458385676145553,0.1917157173156738,-0.125
0.4547430574893951,0.5961024165153503,-1.8927695751190183,-0.1312410682439804,0.289025217294693,-0.125
0.178993672132492,0.6903557181358337,-0.6256295442581177,-0.2218323796987533,0.3630304634571075,-0.125
0.1776509433984756,0.9242262244224548,-1.5257638692855835,-0.2855997383594513,0.4038247466087341,-0.125
0.1697165369987487,0.6637733578681946,-1.1552189588546753,-0.470872163772583,0.1547130942344665,-0.125
0.4249585568904876,0.6070714592933655,-0.9858580827713012,-0.1781851202249527,0.2481389194726944,-0.125
0.2463348656892776,1.7909855842590332,-1.3379876613616943,-0.1556896567344665,0.1547130942344665,-0.125
0.2449921369552612,0.5503695011138916,-1.5172171592712402,-0.2010311931371688,0.3317726254463196,-0.125
0.4156814217567444,0.6070714592933655,-1.696446657180786,-0.2010311931371688,0.289025217294693,-0.125
0.4183668792247772,1.7158827781677246,-1.333714246749878,-0.2010311931371688,0.4854133129119873,-0.125
0.4295971095561981,1.2332781553268433,-0.6248952746391296,-0.2010311931371688,0.1751102358102798,-0.125
0.1846088021993637,1.2332781553268433,-0.7145100235939026,-0.1771167814731598,0.1751102358102798,-0.125
0.3107835650444031,1.7158827781677246,-0.8937395215034485,-0.4219749867916107,0.2985616624355316,-0.125
0.3154221177101135,0.7541204690933228,-1.516482949256897,-0.288621187210083,0.4854133129119873,-0.125
0.1254078447818756,0.2366333305835724,-1.8827543258666992,-0.37930428981781,0.4133611917495727,-0.125
0.3839476108551025,0.438918799161911,-0.3780523836612701,-0.4710557162761688,0.1594813168048858,-0.125
0.4025018811225891,0.4879985749721527,-0.4228597581386566,-0.1792534589767456,0.1381076127290725,-0.125
0.172037735581398,0.2416073828935623,-0.2009394168853759,-0.4710557162761688,0.2159045189619064,-0.125
0.2836883068084717,0.3841699957847595,-0.1546213179826736,-0.224060833454132,0.1789018958806991,-0.125
0.4342395067214966,0.3370433449745178,-0.2457467913627624,-0.3344969153404236,0.4133611917495727,-0.125
0.1776528507471084,0.3841699957847595,-0.3311083316802978,-0.2020995318889618,0.2372782081365585,-0.125
0.1673991680145263,0.2803414165973663,-0.3778688311576843,-0.2888047397136688,0.1789018958806991,-0.125
0.41568523645401,0.1623186916112899,-0.4207230806350708,-0.2898730933666229,0.3393559455871582,-0.125
0.2558569014072418,0.1349442899227142,-0.3319931030273437,-0.2470904737710952,0.2002755999565124,-0.125
0.3061487972736358,0.1349442899227142,-0.4767683446407318,-0.0448363088071346,0.2653506994247436,-0.125
0.1869299858808517,0.159484177827835,-0.1601484715938568,-0.0958944112062454,0.3801502287387848,-0.125
0.1981602311134338,0.3632566630840301,-0.1810414344072342,-0.0505707748234272,0.2206727266311645,-0.125
0.1310210675001144,0.3161300122737884,-0.476584792137146,-0.0844713672995567,0.3080981075763702,-0.125
0.2744073569774627,0.2066108286380767,-0.1590801328420639,-0.0621502995491027,0.1418992727994918,-0.125
0.1412766575813293,0.0667625591158866,-0.3389576375484466,-0.0844713672995567,0.2420464307069778,-0.125
0.4547430574893951,0.159484177827835,-0.2486948817968368,-0.0621502995491027,0.1418992727994918,-0.125
0.3932247459888458,0.1162830367684364,-0.2930819392204284,-0.0563052371144294,0.2206727266311645,-0.125
0.352209985256195,0.0457618758082389,-0.474264532327652,-0.062039703130722,0.2420464307069778,-0.125
0.4915309250354767,0.0516527071595191,-0.2486031055450439,-0.0959402993321418,0.1632729768753051,-0.125
0.2324210703372955,0.0908141657710075,-0.4264357089996338,-0.0735366120934486,0.1826935559511184,-0.125
0.2968678474426269,0.1311332136392593,-0.247534766793251,-0.0449927970767021,0.1262703537940979,-0.125
0.4547430574893951,0.3161300122737884,-0.3825131058692932,-0.0959402993321418,0.1632729768753051,-0.125
0.4547430574893951,0.3161300122737884,-0.426252156496048,-0.0847384557127952,0.2050438076257705,-0.125
0.1720358282327652,0.4651321470737457,-0.1329372674226761,-0.1071421429514885,0.2050438076257705,-0.125
0.4547430574893951,0.1830475032329559,-0.2464664280414581,-0.062039703130722,0.1262703537940979,-0.125
0.4752504527568817,0.2066108286380767,-0.4241154789924621,-0.0847384557127952,0.43048095703125,-0.125
0.4752504527568817,0.4651321470737457,-0.1557833403348922,-0.0395024716854095,0.2050438076257705,-0.125
0.1925432085990905,0.4651321470737457,-0.2015672773122787,-0.0959402993321418,0.1466674953699112,-0.125
0.1412766575813293,0.0516527071595191,-0.2234367877244949,-0.0395024716854095,0.2091330885887146,-0.03125
0.352209985256195,0.0457618758082389,-0.4698076248168945,-0.0339015498757362,0.1897125095129013,-0.03125
0.1412766575813293,0.0457618758082389,-0.4219788014888763,-0.1071421429514885,0.25376096367836,-0.03125
0.3932247459888458,0.1162830367684364,-0.2453063130378723,-0.062039703130722,0.1982723921537399,-0.03125
0.1412766575813293,0.0667625591158866,-0.132753700017929,-0.0959402993321418,0.1982723921537399,-0.03125
0.2324210703372955,0.0457618758082389,-0.4696240723133087,-0.0959402993321418,0.3116750121116638,-0.03125
0.2324210703372955,0.1162830367684364,-0.284351646900177,-0.0564387813210487,0.186435118317604,-0.03125
0.4915309250354767,0.0667625591158866,-0.4237483441829681,-0.0959402993321418,0.186435118317604,-0.03125
0.1412766575813293,0.0667625591158866,-0.2442379742860794,-0.0395024716854095,0.326841652393341,-0.03125
0.352209985256195,0.104013092815876,-0.1764927357435226,-0.0395024716854095,0.326841652393341,-0.03125
0.4915309250354767,0.0398710444569587,-0.4674873948097229,-0.062039703130722,0.3676359355449676,-0.03125
0.352209985256195,0.0667625591158866,-0.1362321525812149,-0.0395024716854095,0.3051202595233917,-0.03125
0.4915309250354767,0.104013092815876,-0.2953983545303345,-0.0959402993321418,0.2623728513717651,-0.03125
0.2119136899709701,0.0398710444569587,-0.1362321525812149,-0.0395024716854095,0.3439614176750183,-0.03125
0.352209985256195,0.0398710444569587,-0.2038855999708175,-0.0395024716854095,0.1295496374368667,-0.03125
0.4915309250354767,0.0587404482066631,-0.4307052493095398,-0.062039703130722,0.4275030791759491,-0.03125
0.352209985256195,0.0587404482066631,-0.3848295509815216,-0.0732695311307907,0.2794926166534424,-0.03125
0.1412766575813293,0.0587404482066631,-0.1340954750776291,-0.1188322678208351,0.1917176246643066,-0.03125
0.2119136899709701,0.0922314226627349,-0.1580098867416381,-0.1188322678208351,0.15092334151268,-0.03125
0.2119136899709701,0.0587404482066631,-0.2486011981964111,-0.0335238687694072,0.2121147662401199,-0.03125
0.1412766575813293,0.0922314226627349,-0.2027254849672317,-0.0844713672995567,0.2325119078159332,-0.03125
0.4915309250354767,0.0526054762303829,-0.4742607176303863,-0.0335238687694072,0.2121147662401199,-0.03125
0.352209985256195,0.0526054762303829,-0.3825092911720276,-0.0563052371144294,0.2985654771327972,-0.03125
0.352209985256195,0.0526054762303829,-0.1568497717380523,-0.0335238687694072,0.1594832241535186,-0.03125
0.3111952245235443,0.1181885749101638,-0.3346804678440094,-0.0335238687694072,0.1381095200777053,-0.03125
0.4915309250354767,0.0804497599601745,-0.2464645206928253,-0.0563052371144294,0.420948326587677,-0.03125
0.4915309250354767,0.0804497599601745,-0.2464645206928253,-0.0563052371144294,0.1789038032293319,-0.03125
0.3111952245235443,0.1181885749101638,-0.4719404876232147,-0.0961614921689033,0.3801540434360504,-0.03125
0.3111952245235443,0.0464705042541027,-0.4241116642951965,-0.0621502995491027,0.2420483380556106,-0.03125
0.3154221177101135,0.4256276190280914,-0.224503219127655,-0.0335238687694072,0.3801540434360504,-0.03125
0.4752504527568817,0.1623186916112899,-0.4241116642951965,-0.033634465187788,0.2443491667509079,-0.03125
0.3154221177101135,0.4803764224052429,-0.3801890611648559,-0.0443897917866706,0.1917176246643066,-0.03125
0.4342356920242309,0.4312966465950012,-0.4241116642951965,-0.0555921122431755,0.0353467240929603,-0.03125
0.2558530867099762,0.4256276190280914,-0.2015653699636459,-0.033234316855669,0.0190700162202119,-0.03125
0.1720358282327652,0.4651321470737457,-0.4719404876232147,-0.0447027683258056,0.1175626218318939,-0.03125
0.1617821305990219,0.4103833436965942,-0.3346804678440094,-0.0340580381453037,0.0406901501119136,-0.03125
0.2558530867099762,0.2273396402597427,-0.1329353600740432,-0.1179851219058036,0.0859903544187545,-0.03125
0.3932209312915802,0.2594280838966369,-0.4719404876232147,-0.0447032451629638,0.0101725375279784,-0.03125
0.3932209312915802,0.3161300122737884,-0.2888047397136688,-0.1179851219058036,0.0163983032107353,-0.03125
0.4156814217567444,0.1349442899227142,-0.4719404876232147,-0.0340585149824619,0.0113863237202167,-0.03125
0.2558530867099762,0.4803764224052429,-0.2464645206928253,-0.1059361323714256,0.0762800648808479,-0.03125
0.1720358282327652,0.2170674949884414,-0.1329353600740432,-0.0455274432897567,0.0163983032107353,-0.03125
0.4156814217567444,0.1689642816781997,-0.224503219127655,-0.0392129197716712,0.0242913700640201,-0.03125
0.1617821305990219,0.2879635691642761,-0.1329353600740432,-0.0506813712418079,0.0163983032107353,-0.03125
0.3932209312915802,0.2170674949884414,-0.1329353600740432,-0.1179851219058036,0.0077175782062113,-0.03125
0.2324191629886627,0.1906696557998657,-0.224503219127655,-0.0555916354060173,-0.0214975886046886,-0.03125
0.3522061705589294,0.4256276190280914,-0.2888047397136688,-0.1060288697481155,-0.0280765313655138,-0.03125
0.2119117826223373,0.1349442899227142,-0.1329353600740432,-0.033187948167324,-0.1123061254620552,-0.03125
0.3316987752914428,0.2349617928266525,-0.224503219127655,-0.0335238687694072,-0.0406901501119136,-0.03125
0.3111914098262787,0.2104219049215316,-0.2888047397136688,-0.0853185132145881,-0.0487487502396106,-0.03125
0.4845314025878906,0.1858820170164108,-0.2464645206928253,-0.11914524435997,-0.1123061254620552,-0.03125
0.3111914098262787,0.2387728691101074,-0.224503219127655,-0.0564617253839969,-0.1234812512993812,-0.03125
0.4845314025878906,0.2142329812049865,-0.1329353600740432,-0.0722011849284172,-0.0919089838862419,-0.03125
0.3111914098262787,0.329421192407608,-0.1329353600740432,-0.1179851219058036,-0.0589473210275173,-0.03125
0.3111914098262787,0.2142329812049865,-0.1329353600740432,-0.0561716966331005,-0.1025958359241485,-0.03125
0.491527110338211,0.1377788037061691,-0.1568497717380523,-0.0561258047819137,-0.0436494648456573,-0.03125
0.491527110338211,0.2727192640304565,-0.2464645206928253,-0.0449927970767021,-0.1123061254620552,-0.03125
0.3111914098262787,0.2104219049215316,-0.2888047397136688,-0.0561716966331005,-0.0436494648456573,-0.03125
0.4845314025878906,0.1349442899227142,-0.1568497717380523,-0.0847384557127952,-0.038550179451704,-0.03125
0.1981602311134338,0.2349617928266525,-0.2464645206928253,-0.0624403282999992,-0.1123061254620552,-0.03125
0.3061487972736358,0.3689256906509399,-0.1788110733032226,-0.105937086045742,-0.0715118423104286,-0.03125
0.465977132320404,0.3217990398406982,-0.3346804678440094,-0.0564617253839969,-0.0715118423104286,-0.03125
0.1925451159477234,0.3217990398406982,-0.1329353600740432,-0.0610594935715198,-0.0538480356335639,-0.03125
0.1869299858808517,0.1858820170164108,-0.3825092911720276,-0.0732695311307907,-0.033206757158041,-0.03125
0.2968716621398926,0.4727542996406555,-0.3346804678440094,-0.0732695311307907,-0.0817104130983352,-0.03125
0.465977132320404,0.4727542996406555,-0.2888047397136688,-0.0395024716854095,-0.0487487502396106,-0.03125
0.465977132320404,0.3217990398406982,-0.3825092911720276,-0.0564617253839969,-0.0619066357612609,-0.03125
0.4752542674541473,0.2349617928266525,-0.1568497717380523,-0.0732695311307907,-0.0436494648456573,-0.03125
0.4752542674541473,0.416052371263504,-0.1788110733032226,-0.11914524435997,-0.0817104130983352,-0.03125
0.1981602311134338,0.159484177827835,-0.4264318943023681,-0.0449927970767021,-0.1187130361795425,-0.03125
0.4752542674541473,0.2670502364635467,-0.1788110733032226,-0.0564617253839969,-0.0436494648456573,-0.03125
0.4752542674541473,0.416052371263504,-0.3825092911720276,-0.0340580381453037,-0.0619066357612609,-0.03125
0.3061487972736358,0.159484177827835,-0.4264318943023681,-0.1076763123273849,-0.1187130361795425,-0.03125
0.1925451159477234,0.159484177827835,-0.1788110733032226,-0.0564617253839969,-0.0436494648456573,-0.03125
0.2968716621398926,0.159484177827835,-0.224686786532402,-0.0449927970767021,-0.1187130361795425,-0.03125
0.2968716621398926,0.2349617928266525,-0.4264318943023681,-0.0335238687694072,-0.1187130361795425,-0.03125
0.465977132320404,0.2670502364635467,-0.1788110733032226,-0.1185651794075965,-0.0817104130983352,-0.03125
0.2968716621398926,0.416052371263504,-0.4742607176303863,-0.0621502995491027,-0.0568073503673076,-0.03125
0.465977132320404,0.2670502364635467,-0.224686786532402,-0.0956273227930069,-0.0619066357612609,-0.03125
0.3061487972736358,0.4651321470737457,-0.1788110733032226,-0.039212442934513,-0.0817104130983352,-0.03125
0.3061487972736358,0.1830475032329559,-0.4742607176303863,-0.0722011849284172,-0.0517080649733543,-0.03125
0.4752542674541473,0.4651321470737457,-0.224686786532402,-0.0503913424909114,-0.033206757158041,-0.03125
0.4752542674541473,0.1830475032329559,-0.224686786532402,-0.0446568764746189,-0.0715118423104286,-0.03125
0.3061487972736358,0.2670502364635467,-0.1340954750776291,-0.0716211274266243,-0.1080261841416359,-0.03125
0.4752542674541473,0.1830475032329559,-0.4742607176303863,-0.0613261014223098,-0.0715118423104286,-0.03125
0.3061487972736358,0.2670502364635467,-0.224686786532402,-0.1174050644040107,-0.1187130361795425,-0.03125
0.1925451159477234,0.2670502364635467,-0.1340954750776291,-0.1059361323714256,-0.0517080649733543,-0.03125
0.1925451159477234,0.4651321470737457,-0.224686786532402,-0.1059361323714256,-0.0715118423104286,-0.03125
0.465977132320404,0.3161300122737884,-0.1340954750776291,-0.0555916354060173,-0.0517080649733543,-0.03125
0.465977132320404,0.1830475032329559,-0.2930781245231628,-0.094467207789421,-0.1080261841416359,-0.03125
0.465977132320404,0.1830475032329559,-0.4742607176303863,-0.0829982757568359,-0.033206757158041,-0.03125
0.2836883068084717,0.2670502364635467,-0.1580098867416381,-0.0555916354060173,-0.046608779579401,-0.03125
0.1776528507471084,0.2349617928266525,-0.2930781245231628,-0.0613261014223098,-0.0517080649733543,-0.03125
0.2463367730379104,0.1858820170164108,-0.4742607176303863,-0.0950472652912139,-0.0715118423104286,-0.03125
0.2211908251047134,0.2803414165973663,-0.338953822851181,-0.0847384557127952,-0.046608779579401,-0.03125
0.4659733176231384,0.8835142850875854,-0.1340954750776291,-0.0944681614637374,-0.0568073503673076,-0.03125
0.178993672132492,0.5089119076728821,-1.1723124980926514,-0.0329672321677207,-0.0619066357612609,-0.03125
0.1641014218330383,0.8260666728019714,-0.7198847532272339,-0.0506818480789661,-0.0983158946037292,-0.03125
0.3316987752914428,1.9958552122116089,-1.1723124980926514,-0.0504147633910179,-0.033206757158041,-0.03125
0.4752542674541473,1.143288493156433,-0.6320395469665527,-0.0504147633910179,-0.0619066357612609,-0.03125
0.1846107095479965,1.89100193977356,-0.7198847532272339,-0.106563039124012,-0.1080261841416359,-0.03125
0.2678194940090179,0.6907247304916382,-1.1723124980926514,-0.0392129197716712,-0.0715118423104286,-0.03125
0.172037735581398,0.8682623505592346,-0.6320395469665527,-0.0395029485225677,-0.0568073503673076,-0.03125
0.41568523645401,0.7740090489387512,-1.355815291404724,-0.0564392581582069,-0.1080261841416359,-0.03125
0.4025018811225891,1.440200924873352,-0.5363819003105164,-0.0397700332105159,-0.0715118423104286,-0.03125
0.1513472646474838,1.7910008430480957,-1.355815291404724,-0.0395029485225677,-0.0517080649733543,-0.03125
0.3727173507213592,1.3083962202072144,-1.355815291404724,-0.0335243456065654,-0.0568073503673076,-0.03125
0.2246697545051574,0.7824790477752686,-1.1723124980926514,-0.0621737204492092,-0.033206757158041,-0.03125
0.1366380900144577,1.7725999355316162,-1.355815291404724,-0.0962083414196968,-0.0983158946037292,-0.03125
0.2190546244382858,1.2743704319000244,-1.1723124980926514,-0.0564392581582069,-0.1080261841416359,-0.03125
0.1310229748487472,0.5372704863548279,-0.6320395469665527,-0.0327873229980468,-0.2068322598934173,-0.03125
0.352209985256195,1.886003851890564,-1.5393182039260864,-0.0847852975130081,-0.0517080649733543,-0.03125
0.1275440454483032,1.7725999355316162,-0.7198847532272339,-0.0962542295455932,-0.1187130361795425,-0.03125
0.4984887838363647,0.863625705242157,-0.6320395469665527,-0.0386553294956684,-0.393263578414917,-0.03125
0.2132564187049865,1.3310723304748535,-0.8155423998832703,-0.0386553294956684,-0.3116750121116638,-0.03125
0.2053220123052597,0.5372704863548279,-1.1723124980926514,-0.1176721453666687,-0.186435118317604,-0.03125
0.1298633217811584,0.7410213947296143,-1.355815291404724,-0.0716211274266243,-0.3116750121116638,-0.03125
0.3429328501224518,0.8108299970626831,-1.5393182039260864,-0.0502577982842922,-0.1446642875671386,-0.03125
0.2165522575378418,1.2332934141159058,-1.8970428705215447,-0.0387888699769973,-0.186435118317604,-0.03125
0.2132564187049865,1.2743704319000244,-1.7057275772094729,-0.0615931861102581,-0.1446642875671386,-0.03125
0.2246697545051574,1.036974310874939,-1.3387218713760376,-0.0825558900833129,-0.3116750121116638,-0.03125
0.3568485379219055,0.5372704863548279,-0.9858580827713012,-0.0557481236755847,-0.1446642875671386,-0.03125
0.2190546244382858,0.8260743021965027,-1.696446657180786,-0.0614366978406906,-0.1982723921537399,-0.03125
0.3730835318565368,0.937340497970581,-1.5207562446594238,-0.0830900594592094,-0.1982723921537399,-0.03125
0.3727173507213592,1.2743704319000244,-1.1459380388259888,-0.0443897917866706,-0.2400432229042053,-0.03125
0.2246697545051574,0.5089195370674133,-0.5310071706771851,-0.061726726591587,-0.4169380962848663,-0.03125
0.1526899933815002,0.876732349395752,-1.5114753246307373,-0.0614366978406906,-0.3741906881332397,-0.03125
0.1641033291816711,1.5614172220230105,-0.6405938863754272,-0.0236282739788293,-0.3353495299816131,-0.03125
0.2496326118707656,1.4969028234481812,-0.6405938863754272,-0.0294180363416671,-0.3741906881332397,-0.03125
0.41568523645401,1.912217140197754,-1.539333462715149,-0.0153982965275645,-0.1768986880779266,-0.03125
0.2767304480075836,0.5288004875183105,-1.172327756881714,-0.0154984528198838,-0.25376096367836,-0.03125
0.3061487972736358,0.9816662073135376,-0.8987547755241394,-0.017905281856656,-0.1768986880779266,-0.03125
0.2053201049566269,1.5366647243499756,-0.5317490696907043,-0.0097306035459041,-0.4169380962848663,-0.03125
0.3111914098262787,1.83076274394989,-1.6964619159698486,-0.0082025667652487,-0.1361044049263,-0.03125
0.3316987752914428,0.5815961360931396,-0.9812252521514891,-0.0154040325433015,-0.2305067926645279,-0.03125
0.4822499752044678,0.6758494973182678,-0.7977223992347717,-0.0082416888326406,-0.1361044049263,-0.03125
0.0490107424557209,1.4969028234481812,-1.7228209972381592,-0.0154316816478967,-0.1361044049263,-0.03125
0.0490107424557209,0.6758494973182678,-0.6273990869522095,-0.0297980215400457,-0.06344024091959,-0.03125
0.1205624938011169,0.8391809463500977,-1.1459380388259888,-0.0082416888326406,-0.2945552468299866,-0.03125
0.1211328506469726,0.9050832986831664,-0.5449362397193909,-0.0073378165252506,-0.4406126141548157,-0.03125
0.0736380964517593,0.9617852568626404,-1.1459532976150513,-0.003157805185765,-0.4406126141548157,-0.03125
0.0703422576189041,1.9994076490402224,-0.7059633135795593,-0.0044596279039978,-0.2091330885887146,-0.03125
0.06686332821846,0.9033147096633912,-1.8877619504928589,-0.000787723227404,-0.25376096367836,-0.03125
0.1045926734805107,1.0334371328353882,-1.8877772092819207,0.000785278098192,-0.1565015465021133,-0.03125
0.1051724925637245,1.286458134651184,-1.8877772092819207,0.003157805185765,-0.3353495299816131,-0.03125
0.0646355897188186,0.909358561038971,-0.7059633135795593,0.0265069790184497,-0.1361044049263,-0.03125
0.1045926734805107,0.9660605192184448,-1.5207562446594238,0.0181838385760784,-0.2945552468299866,-0.03125
0.0993742868304252,1.1433037519454956,-0.9944047927856444,0.008408616296947,-0.4406126141548157,-0.03125
0.0993742868304252,0.7321900129318237,-1.7228209972381592,0.0155375748872756,-0.1361044049263,-0.03125
0.0378368161618709,1.7025104761123655,-1.1459532976150513,0.0183841530233621,-0.25376096367836,-0.03125
0.0558775253593921,0.8983895182609558,-1.8877772092819207,0.0112758483737707,-0.2305067926645279,-0.03125
0.0536040142178535,1.7251865863800049,-0.8987547755241394,0.0155824329704046,-0.25376096367836,-0.03125
0.0800265446305275,0.5288081169128418,-1.539333462715149,0.026295430958271,-0.1565015465021133,-0.03125
0.0492496713995933,4.682129383087158,-2.8238532543182373,0.0555921122431755,-0.2305067926645279,-0.03125
0.1153794601559639,7.551028728485107,-3.5578646659851074,0.0945140495896339,-0.1565015465021133,-0.03125
0.0691358894109726,7.090338706970215,-4.583752155303955,0.0555368140339851,-0.3353495299816131,-0.03125
0.0640548169612884,5.324228286743164,-6.7857866287231445,0.0330778285861015,-0.25376096367836,-0.03125
0.1006245166063308,3.1263484954833984,-4.620875835418701,0.0556933023035526,-0.1565015465021133,-0.03125
0.0587074980139732,2.194403648376465,-3.243607759475708,0.0561262816190719,-0.1768986880779266,-0.03125
0.0375693142414093,3.956977128982544,-3.977619171142578,0.0388905368745327,-0.1982723921537399,-0.03125
0.0937124341726303,6.685074329376221,-5.4232611656188965,0.0505253598093986,-0.1768986880779266,-0.03125
0.0581276789307594,4.140761852264404,-3.262169599533081,0.0448138415813446,-0.1768986880779266,-0.03125
0.0378821119666099,4.140761852264404,-2.562345027923584,0.0958953648805618,-0.2945552468299866,-0.03125
0.1005329713225364,3.1263484954833984,-7.479798316955566,0.1066089272499084,-0.3741906881332397,-0.03125
0.1028064861893653,6.336312294006348,-2.1069657802581787,0.0618283934891223,-0.2945552468299866,-0.03125
0.0427190437912941,5.980475902557373,-2.473971605300904,0.0561492256820201,-0.1897125095129013,-0.03125
0.2699518799781799,6.343386650085449,-2.840977191925049,0.0724692270159721,-0.2206727266311645,-0.125
0.4568792581558227,7.476316452026367,-1.6879152059555054,0.0505483075976371,-0.1955073773860931,-0.125
0.3061449825763702,3.427727699279785,-1.879230499267578,0.0956929847598075,-0.1509214341640472,-0.125
0.3293833136558532,1.7471246719360352,-1.5207715034484863,0.1060288697481155,-0.2547857165336609,-0.125
0.2438344061374664,1.724448561668396,-0.6231333613395691,0.1178295910358429,-0.261340469121933,-0.125
0.3107873797416687,1.059650421142578,-1.8877772092819207,0.0832016095519065,-0.2653545141220093,-0.125
0.1776509433984756,1.602494239807129,-0.9858657121658324,0.1055594086647033,-0.1898217946290969,-0.125
0.1515284478664398,0.227429986000061,-1.8963239192962649,0.0399260446429252,-0.2623728513717651,-0.125
1.2245951890945437,-0.3896507024765014,-1.3387371301651,0.0621502995491027,-0.2210796326398849,-0.125
0.5016237497329712,-0.5354942679405212,-0.9901390671730042,0.0833571404218673,-0.474042147397995,-0.125
1.890275239944458,-0.6637733578681946,-0.536022424697876,0.0830900594592094,-0.4664588272571563,-0.125
0.6053890585899353,-1.0908770561218262,-0.1579200178384781,0.0442562513053417,-0.1646564304828643,-0.125
1.947569489479065,-0.909358561038971,-0.2486031055450439,0.0499677695333957,-0.4275030791759491,-0.125
1.8189722299575808,-3.953470468521118,-0.158011794090271,0.0561262816190719,-0.0859903544187545,-0.125
1.0705304145812988,-7.861527442932129,-0.2486948817968368,0.0738495886325836,-0.0840945243835449,-0.125
0.6378514170646667,-5.446243762969971,-0.476584792137146,0.0506813712418079,-0.05728130787611,-0.125
0.6103861927986145,-5.658902645111084,-0.1362340599298477,0.0950482189655304,-0.0154766589403152,-0.125
0.9346814155578612,-3.4730799198150635,-0.2954021692276001,0.1179851219058036,-0.0118317194283008,-0.125
0.9296766519546508,-5.324228286743164,-1.1331180334091189,0.4719404876232147,-0.0243419948965311,-0.125
1.5264980792999268,-2.3844096660614014,-0.8873295187950134,0.3319931030273437,-0.1061303541064262,-0.125
0.6107523441314697,-5.480384826660156,-1.1373913288116455,0.3848333656787872,-0.0103163393214344,-0.125
